InvoiceNumber,EquipID,InvoiceDate
INV-07520,692,2023-02-12
INV-07521,613,2023-12-21
INV-07522,922,2023-02-19
INV-07523,4084,2023-05-07
INV-07524,3345,2023-06-19
INV-07525,2962,2023-07-31
INV-07526,334,2023-05-12
INV-07527,4606,2023-11-09
INV-07528,5484,2023-01-18
INV-07529,1290,2023-11-18
INV-07530,1646,2023-12-10
INV-07531,4972,2023-09-13
INV-07532,1155,2023-07-26
INV-07533,5339,2023-11-29
INV-07534,3314,2023-02-11
INV-07535,5231,2023-04-05
INV-07536,2516,2023-02-10
INV-07537,444,2023-05-30
INV-07538,2150,2023-04-18
INV-07539,4560,2023-10-05
INV-07540,4582,2023-02-07
INV-07541,3758,2023-07-05
INV-07542,1835,2023-02-17
INV-07543,5066,2023-05-02
INV-07544,5762,2023-10-01
INV-07545,3572,2023-08-03
INV-07546,4686,2023-06-02
INV-07547,5914,2023-01-18
INV-07548,5929,2023-03-22
INV-07549,4502,2023-02-06
INV-07550,3978,2023-12-28
INV-07551,4028,2023-07-02
INV-07552,1066,2023-04-04
INV-07553,1991,2023-03-09
INV-07554,4532,2023-09-09
INV-07555,5570,2023-06-01
INV-07556,115,2023-11-20
INV-07557,387,2023-09-06
INV-07558,1322,2023-06-14
INV-07559,1549,2023-12-15
INV-07560,3117,2023-05-07
INV-07561,25,2023-06-09
INV-07562,598,2023-03-03
INV-07563,20,2023-11-06
INV-07564,3382,2023-03-26
INV-07565,4286,2023-02-05
INV-07566,4894,2023-08-21
INV-07567,159,2023-12-22
INV-07568,2190,2023-01-27
INV-07569,4381,2023-03-05
INV-07570,2528,2023-11-06
INV-07571,1176,2023-10-16
INV-07572,2281,2023-07-14
INV-07573,5115,2023-08-11
INV-07574,5283,2023-11-25
INV-07575,1111,2023-05-25
INV-07576,2453,2023-08-08
INV-07577,5822,2023-02-26
INV-07578,2338,2023-07-09
INV-07579,1246,2023-06-13
INV-07580,3906,2023-12-17
INV-07581,370,2023-03-09
INV-07582,296,2023-12-28
INV-07583,522,2023-07-11
INV-07584,2372,2023-08-26
INV-07585,1740,2023-12-08
INV-07586,3592,2023-03-18
INV-07587,5143,2023-08-25
INV-07588,2608,2023-12-18
INV-07589,387,2023-06-10
INV-07590,2667,2023-05-28
INV-07591,2097,2023-11-01
INV-07592,2727,2023-10-20
INV-07593,1147,2023-09-10
INV-07594,2566,2023-07-31
INV-07595,2050,2023-01-23
INV-07596,4841,2023-04-09
INV-07597,2139,2023-10-23
INV-07598,4784,2023-04-01
INV-07599,875,2023-01-23
INV-07600,5299,2023-06-23
INV-07601,4623,2023-01-11
INV-07602,3745,2023-10-01
INV-07603,5753,2023-07-17
INV-07604,5277,2023-04-21
INV-07605,1426,2023-02-08
INV-07606,232,2023-12-07
INV-07607,4105,2023-03-07
INV-07608,4603,2023-03-01
INV-07609,5257,2023-07-06
INV-07610,671,2023-06-04
INV-07611,1505,2023-01-13
INV-07612,194,2023-03-25
INV-07613,2997,2023-05-27
INV-07614,657,2023-11-02
INV-07615,5520,2023-10-29
INV-07616,1628,2023-06-26
INV-07617,5362,2023-07-20
INV-07618,1105,2023-11-16
INV-07619,1583,2023-09-08
INV-07620,2306,2023-08-25
INV-07621,2294,2023-01-14
INV-07622,5825,2023-09-25
INV-07623,5907,2023-09-11
INV-07624,2120,2023-02-23
INV-07625,122,2023-07-19
INV-07626,2035,2023-07-25
INV-07627,1653,2023-08-15
INV-07628,3475,2023-08-01
INV-07629,775,2023-04-06
INV-07630,1035,2023-10-30
INV-07631,3223,2023-05-13
INV-07632,5938,2023-11-06
INV-07633,2819,2023-06-16
INV-07634,1248,2023-03-30
INV-07635,5640,2023-09-21
INV-07636,3138,2023-10-01
INV-07637,2764,2023-12-25
INV-07638,4168,2023-11-11
INV-07639,871,2023-06-27
INV-07640,624,2023-07-17
INV-07641,3185,2023-12-07
INV-07642,5328,2023-12-18
INV-07643,4500,2023-07-04
INV-07644,832,2023-07-15
INV-07645,1200,2023-01-16
INV-07646,5300,2023-04-10
INV-07647,1495,2023-11-23
INV-07648,1632,2023-12-08
INV-07649,2350,2023-09-09
INV-07650,642,2023-04-14
INV-07651,5326,2023-04-25
INV-07652,1595,2023-02-13
INV-07653,870,2023-03-26
INV-07654,559,2023-11-02
INV-07655,1569,2023-03-14
INV-07656,3716,2023-10-16
INV-07657,2055,2023-10-02
INV-07658,3398,2023-07-10
INV-07659,2125,2023-10-29
INV-07660,3209,2023-06-24
INV-07661,4095,2023-07-25
INV-07662,2418,2023-10-10
INV-07663,1274,2023-07-25
INV-07664,3295,2023-12-06
INV-07665,4666,2023-10-24
INV-07666,148,2023-10-18
INV-07667,165,2023-04-02
INV-07668,3582,2023-05-15
INV-07669,3508,2023-05-12
INV-07670,3435,2023-12-14
INV-07671,5995,2023-09-26
INV-07672,1960,2023-11-14
INV-07673,2250,2023-01-16
INV-07674,2753,2023-06-23
INV-07675,3887,2023-06-20
INV-07676,3938,2023-08-08
INV-07677,3648,2023-12-17
INV-07678,5071,2023-04-15
INV-07679,2922,2023-04-19
INV-07680,5523,2023-05-06
INV-07681,4539,2023-06-20
INV-07682,5368,2023-09-27
INV-07683,5456,2023-10-23
INV-07684,793,2023-11-18
INV-07685,3711,2023-05-01
INV-07686,2843,2023-03-08
INV-07687,2311,2023-02-04
INV-07688,2475,2023-03-18
INV-07689,1019,2023-11-11
INV-07690,301,2023-09-27
INV-07691,49,2023-03-02
INV-07692,3973,2023-05-28
INV-07693,5896,2023-07-23
INV-07694,4951,2023-01-12
INV-07695,4518,2023-06-25
INV-07696,621,2023-04-18
INV-07697,5720,2023-02-12
INV-07698,4716,2023-08-06
INV-07699,4307,2023-09-03
INV-07700,3874,2023-07-08
INV-07701,3046,2023-04-23
INV-07702,4883,2023-04-29
INV-07703,5617,2023-05-15
INV-07704,2266,2023-10-07
INV-07705,4349,2023-08-29
INV-07706,5240,2023-04-14
INV-07707,3341,2023-10-05
INV-07708,2509,2023-12-29
INV-07709,4560,2023-05-21
INV-07710,5232,2023-08-11
INV-07711,4349,2023-10-23
INV-07712,5593,2023-05-30
INV-07713,2515,2023-01-14
INV-07714,1467,2023-11-22
INV-07715,556,2023-03-12
INV-07716,127,2023-04-25
INV-07717,3553,2023-06-19
INV-07718,4255,2023-06-29
INV-07719,4474,2023-02-01
INV-07720,5731,2023-10-19
INV-07721,2155,2023-03-10
INV-07722,4368,2023-01-15
INV-07723,4541,2023-02-22
INV-07724,1731,2023-07-06
INV-07725,976,2023-07-02
INV-07726,505,2023-09-16
INV-07727,284,2023-04-21
INV-07728,4414,2023-01-14
INV-07729,4603,2023-08-25
INV-07730,2456,2023-12-28
INV-07731,1414,2023-11-22
INV-07732,4232,2023-11-19
INV-07733,2297,2023-09-29
INV-07734,717,2023-10-28
INV-07735,969,2023-12-29
INV-07736,4575,2023-06-03
INV-07737,2575,2023-07-31
INV-07738,223,2023-09-12
INV-07739,5461,2023-08-10
INV-07740,3071,2023-02-15
INV-07741,1474,2023-06-19
INV-07742,4467,2023-02-13
INV-07743,1184,2023-07-14
INV-07744,5141,2023-02-22
INV-07745,5495,2023-12-06
INV-07746,3170,2023-10-17
INV-07747,4559,2023-12-11
INV-07748,238,2023-11-13
INV-07749,5708,2023-12-19
INV-07750,3853,2023-08-10
INV-07751,548,2023-01-21
INV-07752,2099,2023-09-14
INV-07753,2237,2023-12-02
INV-07754,5822,2023-08-29
INV-07755,3184,2023-06-04
INV-07756,3186,2023-11-24
INV-07757,2505,2023-09-06
INV-07758,1766,2023-10-15
INV-07759,3753,2023-07-21
INV-07760,3507,2023-10-22
INV-07761,721,2023-06-27
INV-07762,758,2023-05-13
INV-07763,21,2023-02-02
INV-07764,1343,2023-05-12
INV-07765,1494,2023-05-27
INV-07766,5000,2023-04-15
INV-07767,5445,2023-10-28
INV-07768,4106,2023-11-16
INV-07769,4264,2023-11-28
INV-07770,2691,2023-03-04
INV-07771,2956,2023-07-08
INV-07772,4171,2023-12-21
INV-07773,3167,2023-11-22
INV-07774,5499,2023-05-27
INV-07775,1060,2023-06-30
INV-07776,1705,2023-01-09
INV-07777,1106,2023-10-30
INV-07778,470,2023-06-11
INV-07779,5302,2023-01-07
INV-07780,3763,2023-06-02
INV-07781,1190,2023-02-12
INV-07782,3061,2023-04-07
INV-07783,1112,2023-05-31
INV-07784,5057,2023-02-11
INV-07785,3096,2023-06-14
INV-07786,377,2023-09-21
INV-07787,1292,2023-04-29
INV-07788,5228,2023-06-21
INV-07789,3762,2023-09-12
INV-07790,1021,2023-04-06
INV-07791,4888,2023-04-04
INV-07792,4082,2023-07-22
INV-07793,5459,2023-02-06
INV-07794,4214,2023-12-23
INV-07795,2036,2023-10-27
INV-07796,1192,2023-11-25
INV-07797,4323,2023-07-01
INV-07798,1079,2023-07-06
INV-07799,2785,2023-06-26
INV-07800,3704,2023-09-22
INV-07801,4183,2023-09-09
INV-07802,5433,2023-03-03
INV-07803,4942,2023-11-13
INV-07804,851,2023-06-20
INV-07805,4651,2023-09-27
INV-07806,2023,2023-02-09
INV-07807,1230,2023-06-03
INV-07808,475,2023-04-10
INV-07809,3590,2023-06-06
INV-07810,3311,2023-04-28
INV-07811,5925,2023-07-17
INV-07812,1923,2023-04-09
INV-07813,682,2023-05-22
INV-07814,1836,2023-02-20
INV-07815,5046,2023-10-09
INV-07816,1469,2023-12-26
INV-07817,3054,2023-01-24
INV-07818,4492,2023-01-15
INV-07819,4950,2023-05-02
INV-07820,5880,2023-12-27
INV-07821,226,2023-04-02
INV-07822,4744,2023-09-30
INV-07823,3151,2023-07-09
INV-07824,4353,2023-11-08
INV-07825,907,2023-08-03
INV-07826,1254,2023-11-27
INV-07827,942,2023-01-06
INV-07828,2342,2023-08-13
INV-07829,2154,2023-11-08
INV-07830,5833,2023-01-09
INV-07831,3525,2023-04-02
INV-07832,2064,2023-06-13
INV-07833,3583,2023-05-29
INV-07834,3026,2023-02-17
INV-07835,5427,2023-07-06
INV-07836,3603,2023-06-24
INV-07837,901,2023-09-02
INV-07838,1558,2023-08-01
INV-07839,4244,2023-11-12
INV-07840,1329,2023-01-11
INV-07841,1631,2023-07-17
INV-07842,4926,2023-01-06
INV-07843,3075,2023-03-19
INV-07844,3780,2023-08-07
INV-07845,3082,2023-08-11
INV-07846,2811,2023-01-12
INV-07847,2518,2023-07-02
INV-07848,1968,2023-12-07
INV-07849,4932,2023-05-16
INV-07850,650,2023-09-19
INV-07851,1356,2023-07-04
INV-07852,1233,2023-01-31
INV-07853,2570,2023-05-15
INV-07854,4111,2023-06-03
INV-07855,1914,2023-02-28
INV-07856,5400,2023-12-24
INV-07857,4775,2023-07-12
INV-07858,339,2023-02-19
INV-07859,3805,2023-09-13
INV-07860,2047,2023-09-27
INV-07861,1353,2023-04-28
INV-07862,1983,2023-11-29
INV-07863,5362,2023-05-17
INV-07864,505,2023-09-20
INV-07865,3548,2023-02-14
INV-07866,2299,2023-05-05
INV-07867,5831,2023-03-12
INV-07868,3381,2023-09-15
INV-07869,4601,2023-09-20
INV-07870,5492,2023-10-01
INV-07871,3030,2023-12-09
INV-07872,4004,2023-03-08
INV-07873,502,2023-05-30
INV-07874,4454,2023-03-25
INV-07875,1941,2023-04-25
INV-07876,5634,2023-05-09
INV-07877,873,2023-08-04
INV-07878,3234,2023-03-15
INV-07879,5484,2023-11-12
INV-07880,5365,2023-11-06
INV-07881,3205,2023-02-09
INV-07882,4695,2023-11-05
INV-07883,1959,2023-11-24
INV-07884,513,2023-01-03
INV-07885,5128,2023-06-03
INV-07886,2459,2023-12-22
INV-07887,909,2023-01-22
INV-07888,4565,2023-10-08
INV-07889,5637,2023-04-05
INV-07890,7,2023-10-03
INV-07891,4811,2023-12-04
INV-07892,1001,2023-08-04
INV-07893,3298,2023-04-30
INV-07894,3625,2023-06-18
INV-07895,5553,2023-05-27
INV-07896,291,2023-02-01
INV-07897,605,2023-06-09
INV-07898,840,2023-12-12
INV-07899,3186,2023-04-28
INV-07900,2873,2023-09-30
INV-07901,5128,2023-01-30
INV-07902,5268,2023-06-03
INV-07903,1832,2023-10-09
INV-07904,4354,2023-10-10
INV-07905,5093,2023-06-28
INV-07906,1379,2023-11-15
INV-07907,110,2023-01-16
INV-07908,2844,2023-10-17
INV-07909,3534,2023-02-25
INV-07910,5917,2023-11-21
INV-07911,1001,2023-04-13
INV-07912,3809,2023-10-19
INV-07913,288,2023-06-05
INV-07914,2176,2023-10-22
INV-07915,1139,2023-01-30
INV-07916,4110,2023-07-24
INV-07917,2850,2023-08-17
INV-07918,281,2023-02-22
INV-07919,4375,2023-01-22
INV-07920,2107,2023-11-29
INV-07921,3833,2023-12-07
INV-07922,4338,2023-04-01
INV-07923,1502,2023-06-28
INV-07924,4716,2023-02-24
INV-07925,4941,2023-07-06
INV-07926,3260,2023-09-29
INV-07927,3877,2023-12-01
INV-07928,5075,2023-03-01
INV-07929,410,2023-06-18
INV-07930,3662,2023-09-06
INV-07931,1004,2023-01-04
INV-07932,5906,2023-03-12
INV-07933,5135,2023-12-07
INV-07934,5415,2023-04-30
INV-07935,1956,2023-01-10
INV-07936,283,2023-04-18
INV-07937,1351,2023-04-11
INV-07938,917,2023-01-13
INV-07939,3695,2023-11-13
INV-07940,2045,2023-08-03
INV-07941,357,2023-10-29
INV-07942,2771,2023-04-14
INV-07943,5976,2023-09-29
INV-07944,3479,2023-08-29
INV-07945,510,2023-01-14
INV-07946,1285,2023-05-05
INV-07947,3422,2023-04-05
INV-07948,2959,2023-05-04
INV-07949,5081,2023-03-12
INV-07950,51,2023-06-27
INV-07951,109,2023-04-27
INV-07952,605,2023-12-02
INV-07953,5578,2023-07-18
INV-07954,1710,2023-02-02
INV-07955,2070,2023-07-22
INV-07956,805,2023-08-27
INV-07957,2528,2023-12-13
INV-07958,5892,2023-07-05
INV-07959,2,2023-03-04
INV-07960,1516,2023-09-11
INV-07961,1180,2023-02-03
INV-07962,3547,2023-06-15
INV-07963,5161,2023-04-07
INV-07964,2812,2023-06-17
INV-07965,1435,2023-01-29
INV-07966,3569,2023-07-05
INV-07967,1779,2023-03-11
INV-07968,1293,2023-08-22
INV-07969,3423,2023-10-21
INV-07970,2292,2023-05-14
INV-07971,3712,2023-04-20
INV-07972,5301,2023-12-17
INV-07973,3030,2023-01-28
INV-07974,5179,2023-02-04
INV-07975,2528,2023-10-17
INV-07976,3166,2023-03-07
INV-07977,2532,2023-10-20
INV-07978,5995,2023-02-23
INV-07979,3769,2023-07-08
INV-07980,4025,2023-06-19
INV-07981,4985,2023-11-18
INV-07982,4217,2023-01-01
INV-07983,43,2023-02-06
INV-07984,382,2023-11-08
INV-07985,5017,2023-11-22
INV-07986,691,2023-06-22
INV-07987,3851,2023-12-19
INV-07988,1200,2023-06-19
INV-07989,1235,2023-11-28
INV-07990,4638,2023-10-12
INV-07991,182,2023-09-07
INV-07992,3627,2023-12-22
INV-07993,1978,2023-12-20
INV-07994,967,2023-01-13
INV-07995,5136,2023-03-15
INV-07996,311,2023-08-30
INV-07997,2841,2023-01-11
INV-07998,2225,2023-06-21
INV-07999,1668,2023-10-02
INV-08000,5616,2023-09-03
INV-08001,5170,2023-07-07
INV-08002,1039,2023-06-13
INV-08003,4305,2023-06-01
INV-08004,2860,2023-07-19
INV-08005,4714,2023-06-10
INV-08006,584,2023-01-20
INV-08007,5409,2023-12-08
INV-08008,1101,2023-10-26
INV-08009,1174,2023-04-08
INV-08010,1518,2023-01-31
INV-08011,3286,2023-03-02
INV-08012,587,2023-12-07
INV-08013,1183,2023-09-28
INV-08014,1541,2023-12-19
INV-08015,3054,2023-06-04
INV-08016,2630,2023-11-26
INV-08017,3724,2023-02-17
INV-08018,4232,2023-06-20
INV-08019,1765,2023-04-30
INV-08020,137,2023-08-15
INV-08021,1603,2023-04-21
INV-08022,3255,2023-12-12
INV-08023,2530,2023-03-19
INV-08024,3260,2023-12-18
INV-08025,3278,2023-07-06
INV-08026,985,2023-12-05
INV-08027,1512,2023-03-11
INV-08028,2339,2023-03-07
INV-08029,5358,2023-05-30
INV-08030,3851,2023-04-07
INV-08031,2261,2023-10-12
INV-08032,1853,2023-10-09
INV-08033,5507,2023-01-26
INV-08034,3273,2023-08-08
INV-08035,1783,2023-05-16
INV-08036,411,2023-04-03
INV-08037,4638,2023-04-18
INV-08038,2805,2023-06-25
INV-08039,5139,2023-03-15
INV-08040,1519,2023-11-24
INV-08041,3191,2023-10-11
INV-08042,3851,2023-02-19
INV-08043,5797,2023-01-18
INV-08044,3986,2023-08-11
INV-08045,5387,2023-05-26
INV-08046,4643,2023-12-15
INV-08047,5245,2023-11-18
INV-08048,4951,2023-05-19
INV-08049,3624,2023-07-25
INV-08050,1463,2023-01-29
INV-08051,4387,2023-11-28
INV-08052,4284,2023-03-07
INV-08053,1228,2023-07-05
INV-08054,2121,2023-08-31
INV-08055,4067,2023-07-11
INV-08056,1589,2023-10-04
INV-08057,3128,2023-09-27
INV-08058,4214,2023-10-13
INV-08059,3344,2023-11-28
INV-08060,1212,2023-08-27
INV-08061,1371,2023-08-20
INV-08062,552,2023-04-14
INV-08063,137,2023-12-14
INV-08064,507,2023-05-09
INV-08065,2929,2023-03-30
INV-08066,3689,2023-06-21
INV-08067,5457,2023-07-10
INV-08068,1800,2023-06-23
INV-08069,3653,2023-08-17
INV-08070,4739,2023-01-27
INV-08071,5300,2023-08-12
INV-08072,2357,2023-06-08
INV-08073,5174,2023-09-20
INV-08074,5585,2023-11-10
INV-08075,2534,2023-07-24
INV-08076,4266,2023-10-08
INV-08077,4602,2023-12-22
INV-08078,3887,2023-06-22
INV-08079,522,2023-09-03
INV-08080,3116,2023-09-28
INV-08081,3707,2023-02-19
INV-08082,5130,2023-08-09
INV-08083,1816,2023-04-01
INV-08084,29,2023-03-11
INV-08085,1587,2023-10-19
INV-08086,4706,2023-07-25
INV-08087,1656,2023-08-02
INV-08088,4890,2023-08-07
INV-08089,4539,2023-05-11
INV-08090,5563,2023-12-05
INV-08091,5490,2023-05-06
INV-08092,3975,2023-11-13
INV-08093,3980,2023-08-04
INV-08094,1759,2023-03-01
INV-08095,3005,2023-03-22
INV-08096,229,2023-02-04
INV-08097,3012,2023-09-29
INV-08098,2043,2023-07-04
INV-08099,1801,2023-08-25
INV-08100,2391,2023-02-25
INV-08101,4982,2023-04-28
INV-08102,5828,2023-05-02
INV-08103,2118,2023-01-26
INV-08104,3430,2023-08-20
INV-08105,1531,2023-03-18
INV-08106,5035,2023-12-30
INV-08107,5937,2023-04-02
INV-08108,1771,2023-04-26
INV-08109,3256,2023-02-08
INV-08110,2995,2023-02-16
INV-08111,977,2023-10-19
INV-08112,2982,2023-02-09
INV-08113,4970,2023-04-21
INV-08114,4632,2023-10-06
INV-08115,2111,2023-03-13
INV-08116,4512,2023-07-16
INV-08117,5654,2023-05-06
INV-08118,242,2023-03-17
INV-08119,3568,2023-03-31
INV-08120,4812,2023-11-24
INV-08121,5352,2023-09-27
INV-08122,1189,2023-06-12
INV-08123,20,2023-01-03
INV-08124,3606,2023-04-04
INV-08125,4822,2023-09-26
INV-08126,2148,2023-02-19
INV-08127,3254,2023-04-20
INV-08128,382,2023-12-29
INV-08129,2466,2023-01-31
INV-08130,1206,2023-10-23
INV-08131,357,2023-04-11
INV-08132,4764,2023-10-25
INV-08133,4263,2023-04-30
INV-08134,4691,2023-05-11
INV-08135,4836,2023-09-01
INV-08136,4492,2023-09-08
INV-08137,2399,2023-07-18
INV-08138,3716,2023-03-29
INV-08139,772,2023-03-12
INV-08140,22,2023-07-19
INV-08141,1322,2023-09-29
INV-08142,2222,2023-06-12
INV-08143,2677,2023-09-02
INV-08144,3862,2023-12-02
INV-08145,3264,2023-03-26
INV-08146,4435,2023-05-22
INV-08147,2906,2023-08-28
INV-08148,1394,2023-02-16
INV-08149,5666,2023-05-30
INV-08150,424,2023-07-24
INV-08151,2882,2023-03-12
INV-08152,1687,2023-07-01
INV-08153,58,2023-11-04
INV-08154,2428,2023-12-21
INV-08155,4719,2023-05-21
INV-08156,1401,2023-11-03
INV-08157,4764,2023-05-03
INV-08158,3769,2023-07-22
INV-08159,3915,2023-11-28
INV-08160,1813,2023-08-11
INV-08161,5262,2023-07-02
INV-08162,3260,2023-11-07
INV-08163,3662,2023-06-15
INV-08164,4825,2023-08-10
INV-08165,5805,2023-11-25
INV-08166,2742,2023-06-30
INV-08167,219,2023-02-28
INV-08168,4567,2023-07-20
INV-08169,1142,2023-04-09
INV-08170,5366,2023-04-20
INV-08171,1151,2023-06-19
INV-08172,4734,2023-05-08
INV-08173,2267,2023-02-02
INV-08174,106,2023-04-14
INV-08175,1224,2023-11-15
INV-08176,4126,2023-01-29
INV-08177,613,2023-11-08
INV-08178,1044,2023-06-04
INV-08179,2430,2023-01-17
INV-08180,3702,2023-05-21
INV-08181,5444,2023-06-30
INV-08182,2197,2023-08-18
INV-08183,2931,2023-05-14
INV-08184,925,2023-06-22
INV-08185,3817,2023-06-01
INV-08186,3391,2023-03-05
INV-08187,5837,2023-06-24
INV-08188,1526,2023-04-24
INV-08189,2784,2023-07-05
INV-08190,3395,2023-07-25
INV-08191,181,2023-07-05
INV-08192,1505,2023-12-30
INV-08193,5187,2023-01-29
INV-08194,2241,2023-03-21
INV-08195,127,2023-10-07
INV-08196,5784,2023-08-31
INV-08197,127,2023-05-01
INV-08198,4231,2023-04-16
INV-08199,4083,2023-12-19
INV-08200,748,2023-05-26
INV-08201,3729,2023-03-30
INV-08202,1826,2023-02-04
INV-08203,4006,2023-05-06
INV-08204,2414,2023-02-05
INV-08205,795,2023-06-21
INV-08206,5540,2023-01-21
INV-08207,2470,2023-03-08
INV-08208,4782,2023-03-21
INV-08209,2880,2023-05-27
INV-08210,5969,2023-10-13
INV-08211,1673,2023-11-12
INV-08212,352,2023-02-17
INV-08213,5144,2023-12-30
INV-08214,4083,2023-11-28
INV-08215,5659,2023-04-07
INV-08216,4006,2023-06-24
INV-08217,5225,2023-04-20
INV-08218,451,2023-03-05
INV-08219,1231,2023-04-13
INV-08220,2505,2023-03-20
INV-08221,1398,2023-08-30
INV-08222,4415,2023-07-29
INV-08223,5879,2023-02-19
INV-08224,3939,2023-04-28
INV-08225,4146,2023-10-04
INV-08226,3033,2023-03-28
INV-08227,3666,2023-11-18
INV-08228,1276,2023-03-29
INV-08229,1004,2023-08-16
INV-08230,2002,2023-05-02
INV-08231,5303,2023-01-30
INV-08232,4483,2023-05-23
INV-08233,3797,2023-03-24
INV-08234,1284,2023-03-01
INV-08235,4184,2023-11-26
INV-08236,1785,2023-12-25
INV-08237,384,2023-04-19
INV-08238,5415,2023-11-11
INV-08239,5135,2023-03-28
INV-08240,287,2023-04-14
INV-08241,572,2023-06-21
INV-08242,348,2023-09-02
INV-08243,290,2023-11-29
INV-08244,3436,2023-09-04
INV-08245,5096,2023-05-30
INV-08246,5521,2023-11-09
INV-08247,3363,2023-06-02
INV-08248,4951,2023-07-09
INV-08249,1569,2023-11-09
INV-08250,167,2023-12-08
INV-08251,5496,2023-03-23
INV-08252,4656,2023-01-22
INV-08253,3903,2023-04-19
INV-08254,1139,2023-08-02
INV-08255,2540,2023-04-28
INV-08256,241,2023-04-17
INV-08257,4437,2023-11-19
INV-08258,3544,2023-07-12
INV-08259,228,2023-07-05
INV-08260,1217,2023-05-01
INV-08261,5599,2023-07-21
INV-08262,4335,2023-09-08
INV-08263,5399,2023-12-12
INV-08264,3646,2023-10-18
INV-08265,2258,2023-05-18
INV-08266,835,2023-11-27
INV-08267,1230,2023-02-18
INV-08268,426,2023-02-08
INV-08269,3010,2023-06-11
INV-08270,684,2023-08-19
INV-08271,4371,2023-02-05
INV-08272,2836,2023-08-30
INV-08273,3677,2023-12-19
INV-08274,1754,2023-01-08
INV-08275,1297,2023-05-17
INV-08276,2630,2023-07-22
INV-08277,2558,2023-11-30
INV-08278,376,2023-08-23
INV-08279,69,2023-02-11
INV-08280,462,2023-03-23
INV-08281,848,2023-10-07
INV-08282,3180,2023-12-08
INV-08283,2726,2023-06-18
INV-08284,931,2023-08-06
INV-08285,5374,2023-10-08
INV-08286,1921,2023-10-30
INV-08287,4110,2023-02-08
INV-08288,510,2023-06-04
INV-08289,1228,2023-12-10
INV-08290,4586,2023-06-20
INV-08291,5968,2023-05-29
INV-08292,3634,2023-09-19
INV-08293,3151,2023-10-17
INV-08294,5986,2023-11-14
INV-08295,5621,2023-01-08
INV-08296,1416,2023-03-04
INV-08297,5450,2023-07-04
INV-08298,2194,2023-10-26
INV-08299,5092,2023-08-19
INV-08300,4352,2023-06-28
INV-08301,1634,2023-06-03
INV-08302,1776,2023-07-23
INV-08303,3057,2023-05-29
INV-08304,3973,2023-07-23
INV-08305,2797,2023-06-07
INV-08306,721,2023-09-13
INV-08307,5895,2023-11-25
INV-08308,3292,2023-11-20
INV-08309,2377,2023-08-01
INV-08310,753,2023-03-10
INV-08311,52,2023-02-24
INV-08312,2526,2023-11-29
INV-08313,657,2023-12-17
INV-08314,5713,2023-08-20
INV-08315,349,2023-04-18
INV-08316,881,2023-02-17
INV-08317,5287,2023-02-18
INV-08318,2444,2023-04-05
INV-08319,1260,2023-06-18
INV-08320,4255,2023-10-06
INV-08321,903,2023-06-23
INV-08322,3777,2023-10-29
INV-08323,4921,2023-04-12
INV-08324,1189,2023-06-16
INV-08325,4007,2023-10-22
INV-08326,5629,2023-11-07
INV-08327,3746,2023-03-08
INV-08328,5867,2023-10-19
INV-08329,706,2023-08-10
INV-08330,454,2023-11-15
INV-08331,1088,2023-04-11
INV-08332,922,2023-07-17
INV-08333,1577,2023-03-16
INV-08334,2464,2023-06-07
INV-08335,3212,2023-03-31
INV-08336,1768,2023-08-26
INV-08337,2247,2023-04-16
INV-08338,5280,2023-03-26
INV-08339,1703,2023-06-18
INV-08340,87,2023-12-26
INV-08341,740,2023-03-25
INV-08342,2146,2023-08-17
INV-08343,1766,2023-11-18
INV-08344,2200,2023-12-29
INV-08345,1520,2023-02-06
INV-08346,2351,2023-12-17
INV-08347,41,2023-10-18
INV-08348,835,2023-06-12
INV-08349,511,2023-11-21
INV-08350,3107,2023-07-29
INV-08351,3202,2023-07-01
INV-08352,3445,2023-03-30
INV-08353,1088,2023-05-18
INV-08354,5911,2023-06-15
INV-08355,687,2023-02-03
INV-08356,846,2023-02-18
INV-08357,2054,2023-09-15
INV-08358,1226,2023-06-11
INV-08359,4531,2023-03-12
INV-08360,2491,2023-08-13
INV-08361,2249,2023-03-09
INV-08362,4298,2023-08-25
INV-08363,5507,2023-08-26
INV-08364,2726,2023-04-15
INV-08365,3215,2023-05-21
INV-08366,3686,2023-06-06
INV-08367,4388,2023-07-26
INV-08368,1382,2023-09-05
INV-08369,3301,2023-01-04
INV-08370,1211,2023-01-13
INV-08371,2449,2023-10-02
INV-08372,536,2023-12-26
INV-08373,2767,2023-01-31
INV-08374,2550,2023-01-28
INV-08375,4146,2023-03-23
INV-08376,5617,2023-04-05
INV-08377,953,2023-03-10
INV-08378,2587,2023-07-13
INV-08379,4748,2023-02-08
INV-08380,2671,2023-10-01
INV-08381,4529,2023-07-07
