AllocationID,AllocationDate,DepartmentID,ReturnDate,EquipmentID
AL3579,2/9/2023,33,2/23/2023,400
AL3580,1/21/2023,34,2/3/2023,401
AL3581,4/1/2023,35,4/12/2023,402
AL3582,2/20/2023,36,3/5/2023,403
AL3583,1/14/2023,37,1/28/2023,404
AL3584,3/5/2023,38,3/16/2023,405
AL3585,5/29/2023,39,6/10/2023,406
AL3586,10/21/2023,40,11/2/2023,407
AL3587,8/3/2023,41,8/15/2023,408
AL3588,5/17/2023,42,5/30/2023,409
AL3589,8/14/2023,43,8/29/2023,410
AL3590,9/8/2023,44,9/23/2023,411
AL3591,9/14/2023,45,9/24/2023,412
AL3592,1/9/2023,46,1/24/2023,413
AL3593,8/31/2023,47,9/13/2023,414
AL3594,4/19/2023,48,5/2/2023,415
AL3595,6/3/2023,49,6/16/2023,416
AL3596,12/24/2023,50,1/5/2024,417
AL3597,11/28/2023,51,12/13/2023,418
AL3598,5/2/2023,52,5/13/2023,419
AL3599,2/2/2023,53,2/14/2023,420
AL3600,11/4/2023,54,11/14/2023,421
AL3601,6/9/2023,55,6/19/2023,422
AL3602,6/27/2023,56,7/9/2023,423
AL3603,7/17/2023,57,7/27/2023,424
AL3604,10/16/2023,58,10/26/2023,425
AL3605,10/12/2023,59,10/26/2023,426
AL3606,7/12/2023,60,7/23/2023,427
AL3607,10/15/2023,61,10/26/2023,428
AL3608,8/1/2023,62,8/12/2023,429
AL3609,4/19/2023,63,5/3/2023,430
AL3610,1/9/2023,64,1/23/2023,431
AL3611,1/13/2023,65,1/24/2023,432
AL3612,4/9/2023,66,4/24/2023,433
AL3613,12/25/2023,67,1/9/2024,434
AL3614,9/29/2023,68,10/13/2023,435
AL3615,7/31/2023,69,8/10/2023,436
AL3616,1/19/2023,70,2/3/2023,437
AL3617,12/7/2023,71,12/22/2023,438
AL3618,5/1/2023,72,5/15/2023,439
AL3619,9/23/2023,73,10/6/2023,440
AL3620,7/1/2023,74,7/15/2023,441
AL3621,3/5/2023,75,3/18/2023,442
AL3622,7/7/2023,76,7/21/2023,443
AL3623,10/9/2023,77,10/23/2023,444
AL3624,4/26/2023,78,5/10/2023,445
AL3625,8/18/2023,79,8/29/2023,446
AL3626,11/20/2023,80,12/3/2023,447
AL3627,5/11/2023,81,5/21/2023,448
AL3628,10/12/2023,82,10/22/2023,449
AL3629,3/8/2023,83,3/21/2023,450
AL3630,7/26/2023,84,8/7/2023,451
AL3631,7/5/2023,85,7/19/2023,452
AL3632,1/20/2023,86,1/31/2023,453
AL3633,4/30/2023,87,5/11/2023,454
AL3634,6/29/2023,88,7/14/2023,455
AL3635,12/8/2023,89,12/22/2023,456
AL3636,10/11/2023,90,10/22/2023,457
AL3637,12/24/2023,91,1/6/2024,458
AL3638,9/18/2023,92,9/28/2023,459
AL3639,9/20/2023,93,10/1/2023,460
AL3640,12/3/2023,94,12/15/2023,461
AL3641,2/23/2023,95,3/7/2023,462
AL3642,8/21/2023,96,9/4/2023,463
AL3643,8/7/2023,97,8/22/2023,464
AL3644,1/9/2023,98,1/23/2023,465
AL3645,8/12/2023,99,8/26/2023,466
AL3646,4/14/2023,100,4/29/2023,467
AL3647,2/11/2023,101,2/24/2023,468
AL3648,9/16/2023,102,9/29/2023,469
AL3649,7/12/2023,103,7/22/2023,470
AL3650,8/18/2023,104,8/30/2023,471
AL3651,2/5/2023,105,2/18/2023,472
AL3652,1/4/2023,106,1/16/2023,473
AL3653,8/9/2023,107,8/23/2023,474
AL3654,8/21/2023,108,9/3/2023,475
AL3655,4/26/2023,109,5/11/2023,476
AL3656,9/29/2023,110,10/13/2023,477
AL3657,6/7/2023,111,6/18/2023,478
AL3658,3/17/2023,112,4/1/2023,479
AL3659,4/22/2023,113,5/2/2023,480
AL3660,11/13/2023,114,11/24/2023,481
AL3661,7/14/2023,115,7/24/2023,482
AL3662,4/18/2023,116,5/2/2023,483
AL3663,6/2/2023,117,6/17/2023,484
AL3664,12/5/2023,118,12/18/2023,485
AL3665,10/24/2023,119,11/5/2023,486
AL3666,12/27/2023,120,1/7/2024,487
AL3667,4/5/2023,121,4/17/2023,488
AL3668,7/22/2023,122,8/3/2023,489
AL3669,6/7/2023,123,6/21/2023,490
AL3670,12/30/2023,124,1/13/2024,491
AL3671,1/14/2023,125,1/28/2023,492
AL3672,2/7/2023,126,2/21/2023,493
AL3673,2/21/2023,127,3/5/2023,494
AL3674,4/1/2023,128,4/15/2023,495
AL3675,10/1/2023,129,10/11/2023,496
AL3676,3/9/2023,130,3/22/2023,497
AL3677,4/26/2023,131,5/11/2023,498
AL3678,11/7/2023,132,11/21/2023,499
AL3679,7/27/2023,133,8/6/2023,500
AL3680,7/25/2023,134,8/9/2023,501
AL3681,5/10/2023,135,5/25/2023,502
AL3682,3/10/2023,136,3/24/2023,503
AL3683,2/6/2023,137,2/21/2023,504
AL3684,12/22/2023,138,1/5/2024,505
AL3685,1/26/2023,139,2/6/2023,506
AL3686,5/28/2023,140,6/8/2023,507
AL3687,10/9/2023,141,10/24/2023,508
AL3688,6/15/2023,142,6/28/2023,509
AL3689,6/5/2023,143,6/16/2023,510
AL3690,12/25/2023,144,1/6/2024,511
AL3691,10/14/2023,145,10/28/2023,512
AL3692,2/15/2023,146,2/26/2023,513
AL3693,2/24/2023,147,3/11/2023,514
AL3694,6/10/2023,148,6/20/2023,515
AL3695,2/23/2023,149,3/10/2023,516
AL3696,1/16/2023,150,1/31/2023,517
AL3697,1/14/2023,151,1/25/2023,518
AL3698,6/6/2023,152,6/21/2023,519
AL3699,1/1/2024,153,1/15/2024,520
AL3700,2/27/2023,154,3/14/2023,521
AL3701,8/5/2023,155,8/15/2023,522
AL3702,11/18/2023,156,11/29/2023,523
AL3703,1/18/2023,157,2/2/2023,524
AL3704,8/23/2023,158,9/4/2023,525
AL3705,6/20/2023,159,7/5/2023,526
AL3706,8/24/2023,160,9/3/2023,527
AL3707,7/11/2023,161,7/25/2023,528
AL3708,8/31/2023,162,9/11/2023,529
AL3709,4/26/2023,163,5/10/2023,530
AL3710,11/27/2023,164,12/12/2023,531
AL3711,1/7/2023,165,1/20/2023,532
AL3712,7/3/2023,166,7/15/2023,533
AL3713,10/14/2023,167,10/27/2023,534
AL3714,1/28/2023,168,2/9/2023,535
AL3715,4/21/2023,169,5/5/2023,536
AL3716,5/23/2023,170,6/4/2023,537
AL3717,2/1/2023,171,2/14/2023,538
AL3718,8/17/2023,172,8/27/2023,539
AL3719,3/12/2023,173,3/24/2023,540
AL3720,1/22/2023,174,2/2/2023,541
AL3721,11/16/2023,175,12/1/2023,542
AL3722,8/18/2023,176,8/30/2023,543
AL3723,4/23/2023,177,5/6/2023,544
AL3724,8/15/2023,178,8/27/2023,545
AL3725,8/21/2023,179,9/4/2023,546
AL3726,6/20/2023,180,7/5/2023,547
AL3727,12/20/2023,181,12/30/2023,548
AL3728,2/24/2023,182,3/11/2023,549
AL3729,11/6/2023,183,11/21/2023,550
AL3730,8/5/2023,184,8/19/2023,551
AL3731,12/5/2023,185,12/16/2023,552
AL3732,11/22/2023,186,12/6/2023,553
AL3733,10/10/2023,187,10/23/2023,554
AL3734,4/8/2023,188,4/21/2023,555
AL3735,2/27/2023,189,3/9/2023,556
AL3736,2/17/2023,190,2/28/2023,557
AL3737,6/13/2023,191,6/25/2023,558
AL3738,3/15/2023,192,3/29/2023,559
AL3739,6/14/2023,193,6/26/2023,560
AL3740,1/4/2023,194,1/16/2023,561
AL3741,4/10/2023,195,4/24/2023,562
AL3742,1/1/2024,196,1/13/2024,563
AL3743,12/9/2023,197,12/19/2023,564
AL3744,5/23/2023,1,6/5/2023,565
AL3745,6/19/2023,2,6/30/2023,566
AL3746,3/24/2023,3,4/4/2023,567
AL3747,10/12/2023,4,10/26/2023,568
AL3748,9/7/2023,5,9/20/2023,569
AL3749,6/23/2023,6,7/3/2023,570
AL3750,1/30/2023,7,2/10/2023,571
AL3751,8/2/2023,8,8/17/2023,572
AL3752,2/19/2023,9,3/2/2023,573
AL3753,10/5/2023,10,10/17/2023,574
AL3754,8/19/2023,11,8/31/2023,575
AL3755,2/2/2023,12,2/15/2023,576
AL3756,3/12/2023,13,3/24/2023,577
AL3757,3/8/2023,14,3/18/2023,578
AL3758,7/3/2023,15,7/15/2023,579
AL3759,10/24/2023,16,11/4/2023,580
AL3760,4/27/2023,17,5/11/2023,581
AL3761,4/9/2023,18,4/22/2023,582
AL3762,4/16/2023,19,4/26/2023,583
AL3763,9/14/2023,20,9/27/2023,584
AL3764,4/13/2023,21,4/23/2023,585
AL3765,11/2/2023,22,11/16/2023,586
AL3766,12/6/2023,23,12/21/2023,587
AL3767,12/17/2023,24,1/1/2024,588
AL3768,12/21/2023,25,12/31/2023,589
AL3769,8/13/2023,26,8/26/2023,590
AL3770,1/29/2023,27,2/8/2023,591
AL3771,6/3/2023,28,6/15/2023,592
AL3772,7/6/2023,29,7/18/2023,593
AL3773,10/22/2023,30,11/2/2023,594
AL3774,2/4/2023,31,2/16/2023,595
AL3775,6/1/2023,32,6/16/2023,596
AL3776,6/4/2023,33,6/19/2023,597
AL3777,11/4/2023,34,11/19/2023,598
AL3778,1/27/2023,35,2/6/2023,599
AL3779,1/2/2023,36,1/13/2023,600
AL3780,4/17/2023,37,4/27/2023,601
AL3781,10/14/2023,38,10/24/2023,602
AL3782,8/25/2023,39,9/9/2023,603
AL3783,4/13/2023,40,4/26/2023,604
AL3784,3/1/2023,41,3/16/2023,605
AL3785,7/4/2023,42,7/17/2023,606
AL3786,9/15/2023,43,9/26/2023,607
AL3787,2/3/2023,44,2/16/2023,608
AL3788,8/20/2023,45,9/4/2023,609
AL3789,5/28/2023,46,6/9/2023,610
AL3790,11/30/2023,47,12/11/2023,611
AL3791,5/20/2023,48,6/2/2023,612
AL3792,7/30/2023,49,8/14/2023,613
AL3793,8/1/2023,50,8/15/2023,614
AL3794,10/4/2023,51,10/15/2023,615
AL3795,11/15/2023,52,11/27/2023,616
AL3796,10/13/2023,53,10/26/2023,617
AL3797,10/5/2023,54,10/17/2023,618
AL3798,6/21/2023,55,7/4/2023,619
AL3799,3/1/2023,56,3/14/2023,620
AL3800,3/22/2023,57,4/5/2023,621
AL3801,3/21/2023,58,4/4/2023,622
AL3802,9/2/2023,59,9/13/2023,623
AL3803,7/5/2023,60,7/15/2023,624
AL3804,2/8/2023,61,2/18/2023,625
AL3805,10/23/2023,62,11/3/2023,626
AL3806,1/19/2023,63,1/30/2023,627
AL3807,8/16/2023,64,8/30/2023,628
AL3808,7/14/2023,65,7/28/2023,629
AL3809,10/10/2023,66,10/25/2023,630
AL3810,6/24/2023,67,7/8/2023,631
AL3811,4/30/2023,68,5/10/2023,632
AL3812,8/9/2023,69,8/24/2023,633
AL3813,9/7/2023,70,9/19/2023,634
AL3814,4/4/2023,71,4/14/2023,635
AL3815,12/20/2023,72,1/3/2024,636
AL3816,4/23/2023,73,5/6/2023,637
AL3817,8/21/2023,74,9/3/2023,638
AL3818,12/8/2023,75,12/21/2023,639
AL3819,12/28/2023,76,1/11/2024,640
AL3820,8/19/2023,77,8/31/2023,641
AL3821,7/23/2023,78,8/7/2023,642
AL3822,7/19/2023,79,7/29/2023,643
AL3823,6/10/2023,80,6/24/2023,644
AL3824,10/26/2023,81,11/6/2023,645
AL3825,2/12/2023,82,2/24/2023,646
AL3826,2/15/2023,83,2/26/2023,647
AL3827,9/12/2023,84,9/26/2023,648
AL3828,2/18/2023,85,3/3/2023,649
AL3829,1/28/2023,86,2/11/2023,650
AL3830,6/7/2023,87,6/22/2023,651
AL3831,11/11/2023,88,11/21/2023,652
AL3832,3/25/2023,89,4/6/2023,653
AL3833,6/20/2023,90,6/30/2023,654
AL3834,7/23/2023,91,8/6/2023,655
AL3835,10/25/2023,92,11/6/2023,656
AL3836,9/6/2023,93,9/16/2023,657
AL3837,10/26/2023,94,11/8/2023,658
AL3838,1/2/2023,95,1/14/2023,659
AL3839,8/15/2023,96,8/29/2023,660
AL3840,2/2/2023,97,2/16/2023,661
AL3841,4/6/2023,98,4/18/2023,662
AL3842,5/20/2023,99,6/2/2023,663
AL3843,8/31/2023,100,9/15/2023,664
AL3844,4/5/2023,101,4/20/2023,665
AL3845,2/9/2023,102,2/24/2023,666
AL3846,3/20/2023,103,4/3/2023,667
AL3847,9/30/2023,104,10/13/2023,668
AL3848,7/2/2023,105,7/13/2023,669
AL3849,5/27/2023,106,6/9/2023,670
AL3850,2/5/2023,107,2/16/2023,671
AL3851,6/20/2023,108,6/30/2023,672
AL3852,7/9/2023,109,7/21/2023,673
AL3853,1/13/2023,110,1/23/2023,674
AL3854,8/11/2023,111,8/23/2023,675
AL3855,1/22/2023,112,2/4/2023,676
AL3856,2/19/2023,113,3/6/2023,677
AL3857,1/7/2023,114,1/20/2023,678
AL3858,1/4/2023,115,1/16/2023,679
AL3859,4/26/2023,116,5/11/2023,680
AL3860,5/23/2023,117,6/7/2023,681
AL3861,6/26/2023,118,7/9/2023,682
AL3862,3/7/2023,119,3/17/2023,683
AL3863,1/22/2023,120,2/4/2023,684
AL3864,7/24/2023,121,8/3/2023,685
AL3865,5/27/2023,122,6/9/2023,686
AL3866,9/25/2023,123,10/8/2023,687
AL3867,5/9/2023,124,5/19/2023,688
AL3868,6/18/2023,125,7/1/2023,689
AL3869,11/14/2023,126,11/24/2023,690
AL3870,9/14/2023,127,9/27/2023,691
AL3871,9/15/2023,128,9/30/2023,692
AL3872,8/8/2023,129,8/21/2023,693
AL3873,3/28/2023,130,4/11/2023,694
AL3874,7/5/2023,131,7/18/2023,695
AL3875,9/14/2023,132,9/24/2023,696
AL3876,9/24/2023,133,10/8/2023,697
AL3877,2/3/2023,134,2/18/2023,698
AL3878,8/1/2023,135,8/16/2023,699
AL3879,11/21/2023,136,12/1/2023,700
AL3880,12/29/2023,137,1/8/2024,701
AL3881,1/24/2023,138,2/4/2023,702
AL3882,10/1/2023,139,10/11/2023,703
AL3883,4/29/2023,140,5/13/2023,704
AL3884,2/20/2023,141,3/3/2023,705
AL3885,3/18/2023,142,4/2/2023,706
AL3886,9/3/2023,143,9/17/2023,707
AL3887,6/21/2023,144,7/5/2023,708
AL3888,1/29/2023,145,2/11/2023,709
AL3889,5/19/2023,146,5/31/2023,710
AL3890,7/16/2023,147,7/29/2023,711
AL3891,1/29/2023,148,2/10/2023,712
AL3892,10/27/2023,149,11/9/2023,713
AL3893,5/18/2023,150,5/29/2023,714
AL3894,11/25/2023,151,12/9/2023,715
AL3895,10/29/2023,152,11/8/2023,716
AL3896,10/31/2023,153,11/15/2023,717
AL3897,12/8/2023,154,12/21/2023,718
AL3898,6/24/2023,155,7/5/2023,719
AL3899,1/19/2023,156,1/29/2023,720
AL3900,6/7/2023,157,6/18/2023,721
AL3901,8/20/2023,158,9/4/2023,722
AL3902,1/3/2023,159,1/14/2023,723
AL3903,4/25/2023,160,5/8/2023,724
AL3904,10/28/2023,161,11/9/2023,725
AL3905,8/19/2023,162,8/31/2023,726
AL3906,3/22/2023,163,4/3/2023,727
AL3907,11/4/2023,164,11/17/2023,728
AL3908,7/30/2023,165,8/10/2023,729
AL3909,5/16/2023,166,5/27/2023,730
AL3910,12/14/2023,167,12/28/2023,731
AL3911,8/6/2023,168,8/19/2023,732
AL3912,10/6/2023,169,10/20/2023,733
AL3913,3/4/2023,170,3/18/2023,734
AL3914,6/6/2023,171,6/19/2023,735
AL3915,8/11/2023,172,8/23/2023,736
AL3916,7/4/2023,173,7/16/2023,737
AL3917,4/27/2023,174,5/9/2023,738
AL3918,7/27/2023,175,8/6/2023,739
AL3919,10/30/2023,176,11/11/2023,740
AL3920,10/4/2023,177,10/17/2023,741
AL3921,1/1/2024,178,1/14/2024,742
AL3922,12/27/2023,179,1/7/2024,743
AL3923,3/14/2023,180,3/25/2023,744
AL3924,1/5/2023,181,1/16/2023,745
AL3925,6/8/2023,182,6/20/2023,746
AL3926,3/16/2023,183,3/26/2023,747
AL3927,10/18/2023,184,10/29/2023,748
AL3928,11/5/2023,185,11/15/2023,749
AL3929,11/25/2023,186,12/9/2023,750
AL3930,9/25/2023,187,10/8/2023,751
AL3931,8/21/2023,188,9/4/2023,752
AL3932,9/5/2023,189,9/19/2023,753
AL3933,2/20/2023,190,3/5/2023,754
AL3934,2/23/2023,191,3/10/2023,755
AL3935,4/11/2023,192,4/24/2023,756
AL3936,12/5/2023,193,12/17/2023,757
AL3937,5/29/2023,194,6/8/2023,758
AL3938,6/19/2023,195,6/30/2023,759
AL3939,12/22/2023,196,1/2/2024,760
AL3940,9/20/2023,197,10/1/2023,761
AL3941,1/30/2023,1,2/14/2023,762
AL3942,3/31/2023,2,4/14/2023,763
AL3943,10/20/2023,3,10/30/2023,764
AL3944,6/5/2023,4,6/15/2023,765
AL3945,6/23/2023,5,7/5/2023,766
AL3946,4/16/2023,6,4/30/2023,767
AL3947,1/18/2023,7,1/31/2023,768
AL3948,2/14/2023,8,2/25/2023,769
AL3949,2/22/2023,9,3/7/2023,770
AL3950,4/20/2023,10,5/4/2023,771
AL3951,4/9/2023,11,4/21/2023,772
AL3952,7/21/2023,12,7/31/2023,773
AL3953,9/16/2023,13,9/27/2023,774
AL3954,8/30/2023,14,9/11/2023,775
AL3955,2/12/2023,15,2/22/2023,776
AL3956,9/14/2023,16,9/25/2023,777
AL3957,2/17/2023,17,3/4/2023,778
AL3958,10/9/2023,18,10/20/2023,779
AL3959,3/11/2023,19,3/25/2023,780
AL3960,10/29/2023,20,11/9/2023,781
AL3961,8/9/2023,21,8/24/2023,782
AL3962,9/19/2023,22,9/30/2023,783
AL3963,4/7/2023,23,4/18/2023,784
AL3964,8/3/2023,24,8/13/2023,785
AL3965,3/18/2023,25,3/29/2023,786
AL3966,12/18/2023,26,12/28/2023,787
AL3967,6/28/2023,27,7/11/2023,788
AL3968,5/17/2023,28,5/29/2023,789
AL3969,9/4/2023,29,9/14/2023,790
AL3970,8/20/2023,30,8/30/2023,791
AL3971,1/13/2023,31,1/23/2023,792
AL3972,10/27/2023,32,11/10/2023,793
AL3973,8/26/2023,33,9/9/2023,794
AL3974,1/6/2023,34,1/16/2023,795
AL3975,5/15/2023,35,5/30/2023,796
AL3976,5/5/2023,36,5/15/2023,797
AL3977,9/13/2023,37,9/23/2023,798
AL3978,7/28/2023,38,8/10/2023,799
AL3979,2/21/2023,39,3/8/2023,800
AL3980,5/16/2023,40,5/31/2023,801
AL3981,11/22/2023,41,12/2/2023,802
AL3982,12/29/2023,42,1/8/2024,803
AL3983,4/22/2023,43,5/7/2023,804
AL3984,9/30/2023,44,10/10/2023,805
AL3985,8/24/2023,45,9/4/2023,806
AL3986,11/25/2023,46,12/5/2023,807
AL3987,6/28/2023,47,7/8/2023,808
AL3988,10/6/2023,48,10/16/2023,809
AL3989,7/14/2023,49,7/27/2023,810
AL3990,6/17/2023,50,6/27/2023,811
AL3991,2/20/2023,51,3/6/2023,812
AL3992,3/29/2023,52,4/13/2023,813
AL3993,10/1/2023,53,10/13/2023,814
AL3994,2/6/2023,54,2/17/2023,815
AL3995,11/17/2023,55,11/28/2023,816
AL3996,10/28/2023,56,11/7/2023,817
AL3997,11/25/2023,57,12/6/2023,818
AL3998,8/22/2023,58,9/5/2023,819
AL3999,1/16/2023,59,1/27/2023,820
AL4000,4/13/2023,60,4/26/2023,821
AL4001,8/9/2023,61,8/20/2023,822
AL4002,7/1/2023,62,7/15/2023,823
AL4003,1/19/2023,63,2/3/2023,824
AL4004,4/3/2023,64,4/13/2023,825
AL4005,12/2/2023,65,12/17/2023,826
AL4006,1/21/2023,66,2/1/2023,827
AL4007,6/30/2023,67,7/14/2023,828
AL4008,6/19/2023,68,7/2/2023,829
AL4009,2/20/2023,69,3/6/2023,830
AL4010,8/14/2023,70,8/25/2023,831
AL4011,11/22/2023,71,12/3/2023,832
AL4012,3/26/2023,72,4/9/2023,833
AL4013,3/20/2023,73,4/2/2023,834
AL4014,3/4/2023,74,3/15/2023,835
AL4015,11/11/2023,75,11/21/2023,836
AL4016,10/11/2023,76,10/25/2023,837
AL4017,6/10/2023,77,6/21/2023,838
AL4018,2/17/2023,78,3/3/2023,839
AL4019,7/3/2023,79,7/16/2023,840
AL4020,9/6/2023,80,9/21/2023,841
AL4021,3/30/2023,81,4/13/2023,842
AL4022,12/21/2023,82,1/2/2024,843
AL4023,12/25/2023,83,1/9/2024,844
AL4024,9/27/2023,84,10/7/2023,845
AL4025,1/2/2023,85,1/17/2023,846
AL4026,10/17/2023,86,10/27/2023,847
AL4027,8/3/2023,87,8/14/2023,848
AL4028,8/5/2023,88,8/15/2023,849
AL4029,6/6/2023,89,6/18/2023,850
AL4030,7/24/2023,90,8/8/2023,851
AL4031,9/17/2023,91,10/2/2023,852
AL4032,7/19/2023,92,7/31/2023,853
AL4033,7/14/2023,93,7/24/2023,854
AL4034,4/16/2023,94,4/28/2023,855
AL4035,11/4/2023,95,11/16/2023,856
AL4036,9/19/2023,96,9/29/2023,857
AL4037,11/7/2023,97,11/22/2023,858
AL4038,5/9/2023,98,5/19/2023,859
AL4039,3/6/2023,99,3/20/2023,860
AL4040,7/6/2023,100,7/21/2023,861
AL4041,8/24/2023,101,9/7/2023,862
AL4042,7/29/2023,102,8/8/2023,863
AL4043,5/29/2023,103,6/13/2023,864
AL4044,8/18/2023,104,8/28/2023,865
AL4045,8/12/2023,105,8/25/2023,866
AL4046,2/2/2023,106,2/14/2023,867
AL4047,2/15/2023,107,2/27/2023,868
AL4048,10/17/2023,108,10/28/2023,869
AL4049,10/1/2023,109,10/12/2023,870
AL4050,6/22/2023,110,7/6/2023,871
AL4051,4/29/2023,111,5/10/2023,872
AL4052,11/26/2023,112,12/6/2023,873
AL4053,11/16/2023,113,11/28/2023,874
AL4054,12/20/2023,114,1/4/2024,875
AL4055,12/22/2023,115,1/3/2024,876
AL4056,5/21/2023,116,6/1/2023,877
AL4057,5/8/2023,117,5/18/2023,878
AL4058,6/24/2023,118,7/4/2023,879
AL4059,7/10/2023,119,7/25/2023,880
AL4060,4/6/2023,120,4/18/2023,881
AL4061,7/17/2023,121,8/1/2023,882
AL4062,5/6/2023,122,5/16/2023,883
AL4063,5/9/2023,123,5/22/2023,884
AL4064,6/24/2023,124,7/6/2023,885
AL4065,10/8/2023,125,10/20/2023,886
AL4066,4/24/2023,126,5/9/2023,887
AL4067,7/16/2023,127,7/31/2023,888
AL4068,5/25/2023,128,6/7/2023,889
AL4069,8/14/2023,129,8/28/2023,890
AL4070,1/7/2023,130,1/20/2023,891
AL4071,3/27/2023,131,4/9/2023,892
AL4072,4/5/2023,132,4/17/2023,893
AL4073,8/24/2023,133,9/8/2023,894
AL4074,12/24/2023,134,1/7/2024,895
AL4075,9/5/2023,135,9/19/2023,896
AL4076,12/3/2023,136,12/14/2023,897
AL4077,5/8/2023,137,5/22/2023,898
AL4078,1/31/2023,138,2/15/2023,899
AL4079,3/7/2023,139,3/19/2023,900
AL4080,5/31/2023,140,6/10/2023,901
AL4081,5/24/2023,141,6/6/2023,902
AL4082,4/12/2023,142,4/24/2023,903
AL4083,11/24/2023,143,12/4/2023,904
AL4084,1/23/2023,144,2/5/2023,905
AL4085,3/3/2023,145,3/14/2023,906
AL4086,6/7/2023,146,6/18/2023,907
AL4087,4/26/2023,147,5/8/2023,908
AL4088,12/10/2023,148,12/23/2023,909
AL4089,3/12/2023,149,3/24/2023,910
AL4090,10/6/2023,150,10/19/2023,911
AL4091,4/14/2023,151,4/29/2023,912
AL4092,11/17/2023,152,11/28/2023,913
AL4093,9/8/2023,153,9/18/2023,914
AL4094,7/20/2023,154,8/2/2023,915
AL4095,11/15/2023,155,11/27/2023,916
AL4096,1/31/2023,156,2/13/2023,917
AL4097,10/21/2023,157,11/1/2023,918
AL4098,12/22/2023,158,1/5/2024,919
AL4099,4/13/2023,159,4/28/2023,920
AL4100,7/3/2023,160,7/14/2023,921
AL4101,4/19/2023,161,5/2/2023,922
AL4102,10/15/2023,162,10/30/2023,923
AL4103,7/11/2023,163,7/22/2023,924
AL4104,4/11/2023,164,4/25/2023,925
AL4105,7/13/2023,165,7/28/2023,926
AL4106,12/18/2023,166,12/31/2023,927
AL4107,11/20/2023,167,12/2/2023,928
AL4108,11/25/2023,168,12/7/2023,929
AL4109,9/5/2023,169,9/18/2023,930
AL4110,3/7/2023,170,3/19/2023,931
AL4111,6/3/2023,171,6/18/2023,932
AL4112,2/22/2023,172,3/7/2023,933
AL4113,4/27/2023,173,5/9/2023,934
AL4114,12/19/2023,174,12/29/2023,935
AL4115,6/27/2023,175,7/9/2023,936
AL4116,6/30/2023,176,7/11/2023,937
AL4117,12/23/2023,177,1/7/2024,938
AL4118,9/23/2023,178,10/6/2023,939
AL4119,2/20/2023,179,3/4/2023,940
AL4120,10/18/2023,180,10/29/2023,941
AL4121,7/11/2023,181,7/23/2023,942
AL4122,7/5/2023,182,7/19/2023,943
AL4123,5/2/2023,183,5/15/2023,944
AL4124,4/18/2023,184,5/3/2023,945
AL4125,2/4/2023,185,2/17/2023,946
AL4126,1/5/2023,186,1/20/2023,947
AL4127,10/30/2023,187,11/10/2023,948
AL4128,4/20/2023,188,5/4/2023,949
AL4129,5/28/2023,189,6/11/2023,950
AL4130,7/14/2023,190,7/29/2023,951
AL4131,1/8/2023,191,1/23/2023,952
AL4132,10/8/2023,192,10/18/2023,953
AL4133,3/16/2023,193,3/29/2023,954
AL4134,1/3/2023,194,1/18/2023,955
AL4135,6/28/2023,195,7/13/2023,956
AL4136,11/15/2023,196,11/25/2023,957
AL4137,6/10/2023,197,6/20/2023,958
AL4138,8/2/2023,1,8/16/2023,959
AL4139,3/31/2023,2,4/11/2023,960
AL4140,10/4/2023,3,10/19/2023,961
AL4141,2/5/2023,4,2/16/2023,962
AL4142,8/13/2023,5,8/23/2023,963
AL4143,9/22/2023,6,10/4/2023,964
AL4144,9/17/2023,7,9/27/2023,965
AL4145,10/8/2023,8,10/18/2023,966
AL4146,7/10/2023,9,7/25/2023,967
AL4147,8/12/2023,10,8/22/2023,968
AL4148,12/16/2023,11,12/30/2023,969
AL4149,7/12/2023,12,7/24/2023,970
AL4150,1/29/2023,13,2/11/2023,971
AL4151,3/8/2023,14,3/20/2023,972
AL4152,8/4/2023,15,8/18/2023,973
AL4153,1/22/2023,16,2/5/2023,974
AL4154,4/13/2023,17,4/26/2023,975
AL4155,9/29/2023,18,10/11/2023,976
AL4156,11/23/2023,19,12/6/2023,977
AL4157,5/24/2023,20,6/7/2023,978
AL4158,1/1/2024,21,1/12/2024,979
AL4159,7/10/2023,22,7/23/2023,980
AL4160,10/21/2023,23,11/2/2023,981
AL4161,7/3/2023,24,7/16/2023,982
AL4162,6/20/2023,25,7/3/2023,983
AL4163,12/22/2023,26,1/3/2024,984
AL4164,9/29/2023,27,10/11/2023,985
AL4165,7/30/2023,28,8/13/2023,986
AL4166,4/15/2023,29,4/26/2023,987
AL4167,9/3/2023,30,9/16/2023,988
AL4168,5/24/2023,31,6/7/2023,989
AL4169,3/9/2023,32,3/21/2023,990
AL4170,8/4/2023,33,8/18/2023,991
AL4171,12/25/2023,34,1/6/2024,992
AL4172,11/13/2023,35,11/27/2023,993
AL4173,8/16/2023,36,8/28/2023,994
AL4174,10/4/2023,37,10/14/2023,995
AL4175,1/6/2023,38,1/19/2023,996
AL4176,1/22/2023,39,2/4/2023,997
AL4177,5/20/2023,40,5/31/2023,998
AL4178,12/4/2023,41,12/19/2023,999
AL4179,9/7/2023,42,9/22/2023,1000
AL4180,10/23/2023,43,11/5/2023,1001
AL4181,11/12/2023,44,11/24/2023,1002
AL4182,4/7/2023,45,4/19/2023,1003
AL4183,4/6/2023,46,4/16/2023,1004
AL4184,3/29/2023,47,4/10/2023,1005
