EquipmentName,EquipmentCode,RegulationID,DepartmentID,UserID
"Rongeur, Manual",HAE,R003,160,410
"Instrument, Surgical, Non-Powered",HAO,R004,161,411
"Needle, Neurosurgical Suture",HAS,R005,162,412
Neurological Stereotaxic Instrument,HAW,R006,163,413
"Tong, Skull For Traction",HAX,R007,164,414
Neurosurgical Paddie,HBA,R008,165,415
"Motor, Drill, Pneumatic",HBB,R009,166,416
"Motor, Drill, Electric",HBC,R010,167,417
"Handpiece (Brace), Drill",HBD,R011,168,418
"Drills, Burrs, Trephines & Accessories (Simple, Powered)",HBE,R012,169,419
"Drills, Burrs, Trephines & Accessories (Compound, Powered)",HBF,R013,170,420
"Drills, Burrs, Trephines & Accessories (Manual)",HBG,R014,171,421
"Holder, Head, Neurosurgical (Skull Clamp)",HBL,R015,172,422
"Headrest, Neurosurgical",HBM,R016,173,423
"Chair, Neurosurgical",HBN,R017,174,424
"Clip, Scalp",HBO,R018,175,425
"Clip, Implanted Malleable",HBP,R019,176,426
"Instrument, Clip Removal",HBQ,R020,177,427
"Rack, Clip",HBR,R021,178,428
"Instrument, Clip Forming/Cutting",HBS,R022,179,429
"Fastener, Plate, Cranioplasty",HBW,R023,180,430
"Instrument, Cranioplasty Material Forming",HBX,R024,181,431
"Catheter, Intravascular Occluding",HBZ,R025,182,432
"Catheter, Ventricular",HCA,R026,183,433
"Device, Aversive Conditioning",HCB,R027,184,434
"Device, Biofeedback",HCC,R028,185,435
"Cannula, Ventricular",HCD,R029,186,436
"Clamp, Carotid Artery",HCE,R030,187,437
"Device, Neurovascular Embolization",HCG,R001,188,438
"Clip, Aneurysm",HCH,R002,189,439
"Applier, Aneurysm Clip",HCI,R003,190,440
"Device, Skin Potential Measurement",HCJ,R004,191,441
"Device, Temperature Measurement, Direct Contact, Powered",HCS,R005,192,442
"Device, Nerve Conduction Velocity Measurement",JXE,R006,193,443
"Plethysmograph, Ocular",JXF,R007,194,444
"Shunt, Central Nervous System And Components",JXG,R008,195,445
Methyl Methacrylate For Aneurysmorrhaphy,JXH,R009,196,446
"Cuff, Nerve",JXI,R010,197,447
Cranial Electrotherapy Stimulator To Treat Depression,JXK,R011,1,448
"Block, Bite",JXL,R012,2,449
"Device, Sleep Assessment",LEL,R013,3,450
Human Lyophilized Dura Mater,LEM,R014,4,451
"Electrode, Spinal Epidural",LHG,R015,5,452
Interferential Current Therapy,LIH,R016,6,453
"Device, Vibration Threshold Measurement",LLN,R017,7,454
"Test, Temperature Discrimination",LQW,R018,8,455
"Orthosis, Cranial",MVA,R019,9,456
"Accessory, Barium Sulfate, Methyl Methacrylate For Cranioplasty",MYU,R020,10,457
"Balloon, Detachable, For Neurovascular Occlusion",MZQ,R021,11,458
Neuropsychiatric Interpretative Electroencephalograph Assessment Aid,NCG,R022,12,459
"Stimulator, Transcutaneous Electrical, Aesthetic Purposes",NFO,R023,13,460
"Catheter, Ventricular (Containing Antibiotic Or Antimicrobial Agents)",NHC,R024,14,461
"Stimulator, Nerve, Electrical, Percutaneous (Pens), For Pain Relief",NHI,R025,15,462
"Drills, Burrs, Trephines And Accessories (Simple Powered), Reprocessed",NLN,R026,16,463
"Drills, Burrs, Trephines And Accessories (Manual), Reprocessed",NLO,R027,17,464
"Drills, Burrs, Trephines, And Accessories (Powered Compound), Reprocessed",NLP,R028,18,465
"Instrument, Clip, Forming/Cutting, Reprocessed",NMN,R029,19,466
"Evoked Potential Stimulator, Thermal",NTU,R030,20,467
"Catheter, Neurovasculature, Occluding Balloon",NUF,R001,21,468
"Stimulator, Nerve, Transcutaneous, Over-The-Counter",NUH,R002,22,469
"Stimulator, Electrical, Transcutaneous, For Arthritis",NYN,R003,23,470
"Stimulator, Nerve, Electrical, Transcutaneous, With Limited Output, For Pain Relief",NYW,R004,24,471
"Stimulator, Electrical, Transcutaneous, With Limited Output, For Aesthetic Purposes",NYX,R005,25,472
"Orthosis, Cranial, Laser Scan",OAN,R006,26,473
Transcranial Magnetic Stimulator,OBP,R007,27,474
Eating Disorder Conditioning Tool,OBV,R008,28,475
"Stimulator, Nerve, Electrical, Transcutaneous, Limited Output, Arthritis Pain Relief",OCF,R009,29,476
Neurological Tray,OJG,R010,30,477
Transcranial Magnetic Stimulator For The Treatment Of Migraine Headache,OKP,R011,31,478
Non-Normalizing Quantitative Electroencephalograph Software,OLT,R012,32,479
Normalizing Quantitative Electroencephalograph Software,OLU,R013,33,480
Standard Polysomnograph With Electroencephalograph,OLV,R014,34,481
Index-Generating Electroencephalograph Software,OLW,R015,35,482
Source Localization Software For Electroencephalograph Or Magnetoencephalograph,OLX,R016,36,483
Magnetoencephalograph,OLY,R017,37,484
Automatic Event Detection Software For Polysomnograph With Electroencephalograph,OLZ,R018,38,485
Amplitude-Integrated Electroencephalograph,OMA,R019,39,486
Automatic Event Detection Software For Full-Montage Electroencephalograph,OMB,R020,40,487
Reduced- Montage Standard Electroencephalograph,OMC,R021,41,488
"Neurological Stereotaxic Instrument, Real-Time Intraoperative Mri",ORR,R022,42,489
Burst Suppression Detection Software For Electroencephalograph,ORT,R023,43,490
Piezo-Electric Stimulator For Relief Of Mosquito Bite Itch,OSG,R024,44,491
"Catheter, Neuro-Vasculature, Occluding Balloon",PAV,R025,45,492
Cranial Distraction System,PBJ,R026,46,493
External Cerebrospinal Fluid (Csf) Diversion,PCB,R027,47,494
"Stimulator, Nerve, Electrical, Transcutaneous, For Migraine",PCC,R028,48,495
Brain Injury Adjunctive Interpretive Electroencephalograph Assessment Aid,PIW,R029,49,496
"Stainless Steel Instrument, Shunt System Implantation",PIY,R030,50,497
"Filler, Bone Void, Alterable Compound For Cranioplasty",PJM,R001,51,498
"Filler, Bone Void, Non-Alterable Compound For Cranioplasty",PJN,R002,52,499
Computerized Cognitive Assessment Aid,PKQ,R003,53,1
Non-Invasive Vagus Nerve Stimulator - Headache,PKR,R004,54,2
Thermal System For Insomnia,PLU,R005,55,3
Evoked Photon Image Capture Device,PNA,R006,56,4
Neurovascular Mechanical Thrombectomy Device For Acute Ischemic Stroke Treatment,POL,R007,57,5
Computerized Cognitive Assessment Aid For Concussion,POM,R008,58,6
Cranial Motion Measurement Device,POP,R009,59,7
Physiological Signal Based Seizure Monitoring System,POS,R010,60,8
Cranial Surgical Planning And Instrument Guides,PPT,R011,61,9
Intracranial Pressure & Temperature Monitoring Kit,PSP,R012,62,10
Ataxiagraph With Interpretive Software,PTB,R013,63,11
"Computerized Cognitive Assessment Aid, Exempt",PTY,R014,64,12
Temporary Coil Embolization Assist Device,PUU,R015,65,13
Endoscopic Shunt Placement Kit,PVL,R016,66,14
Endoscopic Ventricular Catheter Placement Kit,PVM,R017,67,15
Lumbar Drainage Catheter Kit,PVO,R018,68,16
Neurological Test Kit,PVP,R019,69,17
Computerized Behavioral Therapy Device For Substance Use Disorders,PWE,R020,70,18
Percutaneous Nerve Stimulator For Opioid Withdrawal,PZR,R021,71,19
Non-Invasive Vagus Nerve Stimulator For Migraine Headache,QAK,R022,72,20
Thermal Vestibular Stimulator For Headache,QAR,R023,73,21
External Upper Limb Tremor Stimulator,QBC,R024,74,22
Neuromuscular Tongue Stimulator To Treat Motor Deficits,QCF,R025,75,23
Transcranial Magnetic Stimulation System For Obsessive-Compulsive Disorder,QCI,R026,76,24
Brain Injury Adjunctive Interpretive Oculomotor Assessment Aid,QEA,R027,77,25
Tens For Sinus Pain,QFD,R028,78,26
Electromechanical Arm For A Transcranial Magnetic Stimulation System,QFF,R029,79,27
Diagnostic Neurosurgical Microscope Filter,QFX,R030,80,28
"Electroconvulsive Therapy Device For Catatonia, Major Depressive Disorder, And Bipolar Disorder",QGH,R001,81,29
Transcutaneous Nerve Stimulator For Adhd,QGL,R002,82,30
Distal Transcutaneous Electrical Stimulator For Treatment Of Acute Migraine,QGT,R003,83,31
Cranial Electrotherapy Stimulator To Treat Insomnia And/Or Anxiety,QJQ,R004,84,32
Transcranial Magnetic Stimulation System For Smoking Cessation,QMD,R005,85,33
Digital Therapy Device To Reduce Sleep Disturbance For Psychiatric Conditions,QMZ,R006,86,34
Pediatric Autism Spectrum Disorder Diagnosis Aid,QPF,R007,87,35
Brain Stimulation Programming Planning Software.,QQC,R008,88,36
Surgical Planning Software For Neurological Stereotaxic Instruments,QRI,R009,89,37
Brain Temperature Measurement System,QSL,R010,90,38
Transcutaneous Electrical Nerve Stimulator To Treat Fibromyalgia Symptoms,QSQ,R011,91,39
Computerized Behavioral Therapy Device For Insomnia,QVO,R012,92,40
"Stimulator, Nerve, For Restless Legs Syndrome",QWD,R013,93,41
Digital Therapeutic Software For Attention Deficit Hyperactivity Disorder,QFT,R014,94,42
Infrared Hematoma Detector,OPT,R015,95,43
"Dynamometer, Nonpowered",HRW,R016,96,44
"Apparatus, Traction, Non-Powered",HST,R017,97,45
"Goniometer, Nonpowered",KQW,R018,98,46
"Goniometer, Ac-Powered",KQX,R019,99,47
"Dynamometer, Ac-Powered",LBB,R020,100,48
Goniometer With Electrodes,NKI,R021,101,49
"Electromyograph, Diagnostic",IKN,R022,102,50
"Electrode, Needle, Diagnostic Electromyograph",IKT,R023,103,51
Arthrometer,LYH,R024,104,52
"Device, Discharge, Electrostatic (For Pain Relief)",NHH,R025,105,53
Foot Wrap For Treating Restless Leg Syndrome Symptoms,OTX,R026,106,54
Vibratory Counter-Stimulation,OVP,R027,107,55
Powered Exoskeleton,PHL,R028,108,56
Neurosurgical Laser With Mr Thermography,ONO,R029,109,57
Cranial Measurement Software,QQO,R030,110,58
"Stimulator, Electro-Acupuncture",BWK,R001,111,59
"Adhesive, Tissue For Aneurysmorrhaphy",KGF,R002,112,60
Tissue Adhesive For Use In Embolization Of Brain Arteriovenous Malformations,KGG,R003,113,61
Neurosurgical Ultrasonic Instruments,LBK,R004,114,62
"Stimulator, Spinal-Cord, Totally Implanted For Pain Relief",LGW,R005,115,63
"Electrode, Stabilized Epidural Spinal",LHY,R006,116,64
"Monitor, Intracranial Pressure, Implanted",LII,R007,117,65
"Laser, Neurosurgical",LKW,R008,118,66
"Stimulator, Spinal-Cord, Implanted For Peripheral Vascular Disease",LLE,R009,119,67
"Laser, Neurosurgical, Argon",LLF,R010,120,68
Laser For Pain Therapy,LLP,R011,121,69
"Monitor, Blood-Flow, Cerebral, Thermal Diffusion",LME,R012,122,70
"Recorder, Attention Task Performance",LQD,R013,123,71
"Stimulator, Subcortical, Implanted  For Epilepsy",LYI,R014,124,72
"Stimulator, Autonomic Nerve, Implanted For Epilepsy",LYJ,R015,125,73
"Stimulator, Thalamic, Epilepsy, Implanted",MBX,R016,126,74
"Agent, Injectable, Embolic",MFE,R017,127,75
"Stimulator, Brain, Implanted, For Behavior Modification",MFR,R018,128,76
"Stimulator, Electrical, Implanted, For Parkinsonian Tremor",MHY,R019,129,77
"Stimulator, Vestibular Acceleration, Therapeutic",MHZ,R020,130,78
"Stimulator, Functional Walking Neuromuscular, Non-Invasive",MKD,R021,131,79
"Inhibitor, Peridural Fibrosis (Adhesion Barrier)",MLQ,R022,132,80
Implanted Subcortical Electrical Stimulator (Motor Disorders),MRU,R023,133,81
"Stimulator, Autonomic Nerve, Implanted (Depression)",MUZ,R024,134,82
"Device, Acupressure",MVV,R025,135,83
"Cap, Cooling (Infants)",MXM,R026,136,84
"Stimulator, Electrical, Implanted, For Parkinsonian Symptoms",NHL,R027,137,85
Intracranial Neurovascular Stent,NJE,R028,138,86
"Material, Embolization, Neurovascular, Polymerizing Or Precipitating",NPE,R029,139,87
"Sealant, Dural",NQR,R030,140,88
"Stimulator, Low Electric Field, Tumor Treatment",NZK,R001,141,89
"Polymerizing, Neurovascular Embolization Material",OBA,R002,142,90
Deep Brain Stimulator For Obsessive Compulsive Disorder (Ocd),OLM,R003,143,91
Intrasaccular Flow Disruption Device,OPR,R004,144,92
Intracranial Aneurysm Flow Diverter,OUT,R005,145,93
Polymeric Neurovascular Embolization,OUU,R006,146,94
Headframe,OVC,R007,147,95
"Inhibitor, Postoperative Fibrosis (Adhesion Barrier)",OZJ,R008,148,96
Surgical Kit,PAX,R009,149,97
"Inhibitor, Postoperative Fibrosis (Spine Adhesion Barrier)",PCQ,R010,150,98
Implanted Brain Stimulator For Epilepsy,PFN,R011,151,99
"Stimulator, Electrical, Implanted, For Essential Tremor",PJS,R012,152,100
Dorsal Root Ganglion Stimulator For Pain Relief,PMP,R013,153,101
Mr-Guided Focused Ultrasound System,POH,R014,154,102
Intracranial Coil-Assist Stent,QCA,R015,155,103
"Stimulator, Neuromuscular, Lower Back Muscles, Totally Implanted For Pain Relief",QLK,R016,156,104
"Stimulator, Spinal-Cord, Totally Implanted For Relief Of Pain Due To Diabetic Neuropathy",QRB,R017,157,105
Temporary Percutaneous Transluminal Cerebral Artery Dilatation Device,QTK,R018,158,106
"Paper, Obstetric Ph",LNW,R019,159,107
"Agents, Embolic, For Treatment Of Uterine Fibroids",NAJ,R020,160,108
"Plethysmograph, Air Displacement For Body Composition Analysis",OAC,R021,161,109
Perineal Irrigation Kit,PSI,R022,162,110
"Instrument, Biopsy, Core, Soft Tissue, Female Reproductive Organs",QHC,R023,163,111
"Bell, Circumcision",FHG,R024,164,112
"Shield, Circumcision",FHJ,R025,165,113
"Curette, Uterine",HCY,R026,166,114
"Forceps, Surgical, Gynecological",HCZ,R027,167,115
"Forceps, Obstetrical",HDA,R028,168,116
"Extractor, Vacuum, Fetal",HDB,R029,169,117
"Tenaculum, Uterine",HDC,R030,170,118
"Table, Obstetrical, Ac-Powered (And Accessories)",HDD,R001,171,119
"Hook, Fibroid, Gynecological",HDE,R002,172,120
"Speculum, Vaginal, Metal",HDF,R003,173,121
"Speculum, Vaginal, Metal, Fiberoptic",HDG,R004,174,122
"Needle, Cerclage, Gynecological",HDH,R005,175,123
"Hook, Destructive, Obstetrical",HDI,R006,176,124
"Scissors, Umbilical",HDJ,R007,177,125
"Scissors, Episiotomy",HDK,R008,178,126
"Retractor, Vaginal",HDL,R009,179,127
"Packer, Uterine",HDM,R010,180,128
"Dilator, Cervical, Expandable",HDN,R011,181,129
"Valve, Tubal Occlusion",HDO,R012,182,130
"Elevator, Uterine",HDP,R013,183,131
"Dilator, Cervical, Fixed Size",HDQ,R014,184,132
"Cap, Cervical",HDR,R015,185,133
"Device, Intrauterine, Contraceptive And Introducer",HDT,R016,186,134
"Diaphragm, Contraceptive (And Accessories)",HDW,R017,187,135
"Dilator, Vaginal",HDX,R018,188,136
"Dilator, Cervical, Hygroscopic-Laminaria",HDY,R019,189,137
"Knife, Cervical Cone",HDZ,R020,190,138
"Tampon, Menstrual, Unscented",HEB,R021,191,139
"Insufflator, Vaginal",HEC,R022,192,140
"Douche Apparatus, Vaginal, Therapeutic",HED,R023,193,141
"Set, Anesthesia, Paracervical",HEE,R024,194,142
"Set, Anesthesia, Pudendal",HEG,R025,195,143
"Chamber, Decompression, Abdominal",HEH,R026,196,144
"Monitor, Heart-Valve Movement, Fetal, Ultrasonic",HEI,R027,197,145
"Monitor, Hemic Sound, Ultrasonic",HEJ,R028,1,146
"Monitor, Heart Sound, Fetal, Ultrasonic",HEK,R029,2,147
"Monitor, Heart Rate, Fetal, Ultrasonic",HEL,R030,3,148
"Imager, Ultrasonic Obstetric-Gynecologic",HEM,R001,4,149
"Caliper, Fetal Head, Ultrasonic",HEN,R002,5,150
"Analyzer, Data, Obstetric",HEO,R003,6,151
"Monitor, Blood-Flow, Ultrasonic",HEP,R004,7,152
"Monitor, Pressure, Arterial, Fetal, Ultrasonic",HEQ,R005,8,153
"Pelvimeter, External",HER,R006,9,154
"Insufflator, Carbon-Dioxide, Uterotubal (And Accessories)",HES,R007,10,155
"Laparoscope, Gynecologic (And Accessories)",HET,R008,11,156
Culdoscope (And Accessories),HEW,R009,12,157
Colposcope (And Colpomicroscope),HEX,R010,13,158
"Endoscope, Transcervical (Amnioscope)(And Accessories)",HEZ,R011,14,159
"Amnioscope, Transabdominal (Fetoscope) (And Accessories)",HFA,R012,15,160
"Forceps, Biopsy, Gynecological",HFB,R013,16,161
"Aspirator, Endocervical",HFC,R014,17,162
"Washer, Endometrial",HFD,R015,18,163
"Brush, Endometrial",HFE,R016,19,164
"Aspirator, Endometrial",HFF,R017,20,165
"Coagulator, Laparoscopic, Unipolar (And Accessories)",HFG,R018,21,166
"Coagulator, Hysteroscopic (And Accessories)",HFH,R019,22,167
"Coagulator, Culdoscopic (And Accessories)",HFI,R020,23,168
"Prosthesis, Fallopian Tube",HFJ,R021,24,169
"Mold, Vaginal",HFK,R022,25,170
"Drain, Cervical",HFL,R023,26,171
"Monitor, Uterine Contraction, External (For Use In Clinic)",HFM,R024,27,172
"Transducer, Pressure, Intrauterine",HFN,R025,28,173
"Recorder, Pressure, Intrauterine",HFO,R026,29,174
"Monitor, Phonocardiographic, Fetal",HFP,R027,30,175
"Clamp, Umbilical",HFW,R028,31,176
"Clamp, Circumcision",HFX,R029,32,177
"Band, Tubal Occlusion",HFY,R030,33,178
Craniotribe,HFZ,R001,34,179
Cranioclast,HGA,R002,35,180
"Clip, Tubal Occlusion",HGB,R003,36,181
"Clamp, Uterine",HGC,R004,37,182
"Applicator, Vaginal",HGD,R005,38,183
Amniotome,HGE,R006,39,184
"Source, Abortion Unit, Vacuum",HGF,R007,40,185
"Controller, Abortion Unit, Vacuum",HGG,R008,41,186
"Cannula, Suction, Uterine",HGH,R009,42,187
"Electrocautery, Gynecologic (And Accessories)",HGI,R010,43,188
"Endoscope, Fetal Blood Sampling (And Accessories)",HGK,R011,44,189
"Transducer, Ultrasonic, Obstetric",HGL,R012,45,190
"System, Monitoring, Perinatal",HGM,R013,46,191
"Stethoscope, Fetal",HGN,R014,47,192
"Monitor, Electroencephalographic, Fetal (And Accessories)",HGO,R015,48,193
"Electrode, Circular (Spiral), Scalp And Applicator",HGP,R016,49,194
"Catheter, Intrauterine And Introducer",HGS,R017,50,195
"Sampler, Blood, Fetal",HGW,R018,51,196
"Pump, Breast, Powered",HGX,R019,52,197
"Pump, Breast, Non-Powered",HGY,R020,53,198
"Heater, Perineal, Direct Contact",HGZ,R021,54,199
"Heater, Perineal, Radiant, Non-Contact",HHA,R022,55,200
"Pad, Menstrual, Unscented",HHD,R023,56,201
"Cup, Menstrual",HHE,R024,57,202
"Remover, Intrauterine Device, Contraceptive, Hook-Type",HHF,R025,58,203
"Dilator, Cervical, Vibratory",HHG,R026,59,204
"System, Abortion, Vacuum",HHI,R027,60,205
"Locator, Intracorporeal Device, Ultrasonic, Obstetric-Gynecologic",HHJ,R028,61,206
"Curette, Suction, Endometrial (And Accessories)",HHK,R029,62,207
"Pad, Menstrual, Scented",HHL,R030,63,208
"Sound, Uterine",HHM,R001,64,209
Cleidoclast,HHN,R002,65,210
"Screw, Fibroid, Gynecological",HHO,R003,66,211
"Table, Obstetrical, Manual (And Accessories)",HHP,R004,67,212
"System, Abortion, Metreurynter-Balloon",HHQ,R005,68,213
"Laser, Surgical, Gynecologic",HHR,R006,69,214
Transcervical Contraceptive Tubal Occlusion Device,HHS,R007,70,215
"Spatula, Cervical, Cytological",HHT,R008,71,216
"Pessary, Vaginal",HHW,R009,72,217
"Holograph, Fetal, Acoustical",HHX,R010,73,218
"Speculum, Vaginal, Nonmetal",HIB,R011,74,219
"Speculum, Vaginal, Nonmetal, Fiberoptic",HIC,R012,75,220
"Insufflator, Laparoscopic",HIF,R013,76,221
"Insufflator, Hysteroscopic",HIG,R014,77,222
Hysteroscope (And Accessories),HIH,R015,78,223
"Stimulator, Vaginal, Muscle, Powered, For Therapeutic Use",HII,R016,79,224
"Tampon, Menstrual, Scented, Deodorized",HIL,R017,80,225
"Electrocautery, Endoscopic And Accessories",HIM,R018,81,226
"Coagulator-Cutter, Endoscopic, Bipolar (And Accessories)",HIN,R019,82,227
"Sampler, Amniotic Fluid (Amniocentesis Tray)",HIO,R020,83,228
"Electrode, Clip, Fetal Scalp (And Applicator)",HIQ,R021,84,229
Condom,HIS,R022,85,230
"Instrument, Manual, Specialized Obstetric-Gynecologic",KNA,R023,86,231
"Instrument, Destructive, Fetal, Obstetric",KNB,R024,87,232
"Table, Obstetric (And Accessories)",KNC,R025,88,233
"Heater, Perineal",KND,R026,89,234
"Set, Anesthesia, Obstetric",KNE,R027,90,235
"Coagulator-Cutter, Endoscopic, Unipolar (And Accessories)",KNF,R028,91,236
"Monitor, Ultrasonic, Fetal",KNG,R029,92,237
Laparoscopic Contraceptive Tubal Occlusion Device,KNH,R030,93,238
"Instrument, Manual, General Obstetric-Gynecologic",KOH,R001,94,239
"Monitor, Cardiac, Fetal",KXN,R002,95,240
"Monitor, Pressure, Intrauterine",KXO,R003,96,241
"Stent, Vaginal",KXP,R004,97,242
"Vibrator For Therapeutic Use, Genital",KXQ,R005,98,243
"Pelvimeter, Internal",LBX,R006,99,244
"Viscometer, Mucus, Cervical",LHZ,R007,100,245
"Cannula, Manipulator/Injector, Uterine",LKF,R008,101,246
"Laser, Neodymium:Yag For Gynecologic Use",LLW,R009,102,247
Home Uterine Activity Monitor,LQK,R010,103,248
Condom With Nonoxynol-9,LTZ,R011,104,249
Micro-Condom,LZL,R012,105,250
Single-Use Internal Condom,MBU,R013,106,251
"System, Intrafallopian Cannula",MDG,R014,107,252
"Cannula, Intrauterine Insemination",MFD,R015,108,253
Falloposcope,MKO,R016,109,254
Labor And Delivery Kit,MLS,R017,110,255
Pelvic Exam Kit,MLT,R018,111,256
"Monitor, Heart Rate, Fetal, Non-Stress Test (Home Use)",MOH,R019,112,257
